participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,session.config.completionlink,session._events_loaded,session.start_time,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.initialized_round,my_survey_static.1.player.time_start_round,my_survey_static.1.player.assigned_seed,my_survey_static.1.player.seed,my_survey_static.1.player.round_time_left,my_survey_static.1.player.round_timed_out,my_survey_static.1.player.waited_n_refresh,my_survey_static.1.player.topic_number,my_survey_static.1.player.interacted_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.partition_user,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.initialized_round,my_survey_static.2.player.time_start_round,my_survey_static.2.player.assigned_seed,my_survey_static.2.player.seed,my_survey_static.2.player.round_time_left,my_survey_static.2.player.round_timed_out,my_survey_static.2.player.waited_n_refresh,my_survey_static.2.player.topic_number,my_survey_static.2.player.interacted_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.partition_user,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.initialized_round,my_survey_static.3.player.time_start_round,my_survey_static.3.player.assigned_seed,my_survey_static.3.player.seed,my_survey_static.3.player.round_time_left,my_survey_static.3.player.round_timed_out,my_survey_static.3.player.waited_n_refresh,my_survey_static.3.player.topic_number,my_survey_static.3.player.interacted_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.partition_user,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.initialized_round,my_survey_static.4.player.time_start_round,my_survey_static.4.player.assigned_seed,my_survey_static.4.player.seed,my_survey_static.4.player.round_time_left,my_survey_static.4.player.round_timed_out,my_survey_static.4.player.waited_n_refresh,my_survey_static.4.player.topic_number,my_survey_static.4.player.interacted_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.partition_user,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
47,n7gszrpu,400118.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:26:38.649820,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,47,,0.0,400118,1,1755357998.71,1,221.0,696.0,0,0.0,1.0,1.0,2.0,11.09,1.0,1.0,30.35,6147809532.0,6.0,19.0,2.0,34.67,0.0,1.0,129.14,0.0,1.0,13.59,1,1,47,,0.0,400118,1,1755358217.92,1,123.0,599.0,0,0.0,3.0,13.0,2.0,6.53,1.0,1.0,6.77,4035691278.0,8.0,37.0,1.0,10.84,0.0,1.0,279.9,1.0,0.0,7.2,1,2,47,,0.0,400118,1,1755358530.28,1,132.0,698.0,0,0.0,2.0,132.0,2.0,5.09,1.0,1.0,2.63,5471209836.0,2.0,27.0,1.0,5.26,0.0,1.0,190.09,1.0,0.0,4.92,1,3,47,,0.0,400118,1,1755358739.35,1,234.0,809.0,0,0.0,4.0,1324.0,2.0,3.59,1.0,1.0,4.26,8754102396.0,8.0,49.0,2.0,5.39,3.0,1.0,79.87,0.0,0.0,6.77,1,4,47,,0.0,Republican,Strong,,1,1,47,,0.0,45-54,Male,,,1,1
48,sj5zwcfk,822956.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:27:17.049276,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,48,,0.0,822956,1,1755358037.48,1,212.0,830.0,0,0.0,2.0,2.0,-2.0,24.2,-1.0,1.0,11.44,3250461987.0,0.0,23.0,-1.0,24.29,2.0,0.0,11.88,-2.0,0.0,30.42,1,1,48,,0.0,822956,1,1755358141.52,1,124.0,728.0,0,0.0,4.0,24.0,-2.0,102.38,-1.0,1.0,9.11,2134658790.0,3.0,44.0,0.0,53.7,0.0,0.0,8.17,-1.0,0.0,16.31,1,2,48,,0.0,822956,1,1755358333.09,1,231.0,640.0,0,0.0,1.0,241.0,0.0,21.45,0.0,1.0,17.58,4851032976.0,5.0,13.0,-1.0,203.54,3.0,0.0,19.38,0.0,0.0,10.18,1,3,48,,0.0,822956,1,1755358607.38,1,123.0,869.0,0,0.0,3.0,2413.0,2.0,15.51,1.0,1.0,4.05,4035697128.0,0.0,34.0,0.0,7.72,2.0,0.0,5.37,1.0,0.0,5.43,1,4,48,,0.0,Independent,,Center,1,1,48,,0.0,35-44,Male,NO,NONE,1,1
49,rw9pvsd9,640467.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:27:19.005356,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,49,,0.0,640467,1,1755358039.31,1,112.0,810.0,0,0.0,2.0,2.0,-2.0,23.51,-1.0,1.0,19.42,4256397801.0,2.0,25.0,0.0,23.76,2.0,1.0,25.51,-2.0,1.0,47.97,1,1,49,,0.0,640467,1,1755358181.13,1,231.0,834.0,0,0.0,1.0,21.0,-1.0,21.45,-1.0,1.0,4.11,4532107689.0,2.0,13.0,-1.0,13.95,0.0,1.0,28.35,1.0,1.0,19.5,1,2,49,,0.0,640467,1,1755358271.3,1,134.0,782.0,0,0.0,4.0,214.0,-2.0,4.4,-1.0,1.0,27.24,1452087936.0,1.0,44.0,0.0,18.02,0.0,1.0,69.01,0.0,0.0,6.63,1,3,49,,0.0,640467,1,1755358399.31,1,213.0,786.0,0,0.0,3.0,2143.0,-2.0,14.05,-1.0,1.0,3.92,524316978.0,3.0,34.0,0.0,8.65,3.0,1.0,89.16,0.0,0.0,5.44,1,4,49,,0.0,Republican,Moderate,,1,1,49,,0.0,35-44,Female,,,1,1
50,4pvmgzqy,636441.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:28:37.279474,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,50,,0.0,636441,1,1755358117.4,1,212.0,619.0,0,0.0,2.0,2.0,-1.0,19.51,-1.0,1.0,26.3,3250461987.0,1.0,22.0,-1.0,62.88,3.0,1.0,174.54,0.0,0.0,19.44,1,1,50,,0.0,636441,1,1755358420.77,1,224.0,768.0,0,0.0,4.0,24.0,-2.0,18.55,-1.0,1.0,5.42,1230546789.0,4.0,45.0,0.0,35.21,3.0,1.0,74.94,-1.0,0.0,4.74,1,2,50,,0.0,636441,1,1755358560.35,1,233.0,803.0,0,0.0,3.0,243.0,-2.0,23.21,-1.0,1.0,5.12,518342967.0,1.0,35.0,0.0,17.44,3.0,1.0,52.34,-1.0,0.0,6.74,1,3,50,,0.0,636441,1,1755358665.86,1,131.0,761.0,0,0.0,1.0,2431.0,-2.0,10.56,-1.0,1.0,6.45,4153276089.0,5.0,17.0,1.0,25.12,3.0,1.0,98.34,0.0,0.0,3.51,1,4,50,,0.0,Independent,,Democrat Party,1,1,50,,0.0,35-44,Female,,,1,1
51,nu246ib7,936623.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:28:38.472237,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,51,,0.0,936623,1,1755358118.51,1,214.0,456.0,0,0.0,4.0,4.0,-1.0,46.17,-1.0,1.0,49.32,1502839476.0,9.0,46.0,1.0,42.28,1.0,1.0,307.14,1.0,0.0,10.8,1,1,51,,0.0,936623,1,1755358574.69,1,221.0,489.0,0,0.0,1.0,41.0,-1.0,17.43,-1.0,1.0,9.05,6452701398.0,7.0,13.0,-1.0,38.15,1.0,1.0,347.13,-1.0,0.0,7.17,1,2,51,,0.0,936623,1,1755358994.04,1,233.0,727.0,0,0.0,3.0,413.0,0.0,21.18,0.0,1.0,11.94,6409521837.0,2.0,30.0,-2.0,5.76,3.0,1.0,136.42,0.0,0.0,27.18,1,3,51,,0.0,936623,1,1755359196.99,1,112.0,689.0,0,0.0,2.0,4132.0,-1.0,23.66,-1.0,1.0,6.11,4256739801.0,7.0,28.0,2.0,15.83,3.0,1.0,167.86,0.0,1.0,107.22,1,4,51,,0.0,Independent,,Center,1,1,51,,0.0,35-44,Female,,,1,1
52,i0cblcvq,224055.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:29:25.449773,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,52,,0.0,224055,1,1755358165.56,1,122.0,754.0,0,0.0,2.0,2.0,-1.0,33.94,-1.0,1.0,22.97,5421903786.0,1.0,24.0,0.0,22.97,3.0,1.0,69.82,0.0,1.0,12.43,1,1,52,,0.0,224055,1,1755358328.73,1,124.0,748.0,0,0.0,4.0,24.0,-1.0,25.26,-1.0,1.0,13.11,2134658790.0,9.0,40.0,-2.0,40.73,0.0,1.0,74.52,-2.0,1.0,7.67,1,2,52,,0.0,224055,1,1755358490.65,1,131.0,811.0,0,0.0,1.0,241.0,-2.0,17.92,-1.0,1.0,3.66,4153276089.0,1.0,11.0,-2.0,7.5,3.0,1.0,62.91,-2.0,1.0,6.45,1,3,52,,0.0,224055,1,1755358590.26,1,133.0,837.0,0,0.0,3.0,2413.0,-1.0,10.33,-1.0,1.0,4.72,4053976281.0,1.0,30.0,-2.0,7.03,0.0,1.0,42.96,-2.0,1.0,7.78,1,4,52,,0.0,Democrat,Strong,,1,1,52,,0.0,55-64,Female,,,1,1
53,i38lq1j8,187062.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:30:06.600038,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,53,,0.0,187062,1,1755358206.71,1,121.0,648.0,0,0.0,1.0,1.0,1.0,29.1,1.0,1.0,30.04,5437601298.0,3.0,17.0,1.0,48.1,3.0,1.0,145.06,-1.0,0.0,10.28,1,1,53,,0.0,187062,1,1755358470.2,1,112.0,785.0,0,0.0,2.0,12.0,-1.0,16.42,-1.0,1.0,27.97,4256739801.0,0.0,24.0,0.0,23.81,3.0,1.0,49.19,0.0,0.0,6.17,1,2,53,,0.0,187062,1,1755358594.37,1,134.0,738.0,0,0.0,4.0,124.0,2.0,12.38,1.0,1.0,9.0,1452087936.0,1.0,44.0,0.0,37.78,3.0,1.0,104.89,-1.0,0.0,4.96,1,3,53,,0.0,187062,1,1755358764.01,1,113.0,824.0,0,0.0,3.0,1243.0,2.0,18.68,1.0,1.0,3.49,2465078931.0,6.0,38.0,2.0,15.68,3.0,1.0,40.09,0.0,0.0,4.4,1,4,53,,0.0,Republican,Moderate,,1,1,53,,0.0,35-44,Female,,,1,1
54,82wipgbk,949938.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:30:10.928651,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,54,,0.0,949938,1,1755358211.01,1,131.0,722.0,0,0.0,1.0,1.0,-2.0,27.49,-1.0,1.0,26.32,4153276089.0,0.0,14.0,0.0,52.52,3.0,0.0,73.94,0.0,0.0,15.62,1,1,54,,0.0,949938,1,1755358407.78,1,122.0,702.0,0,0.0,2.0,12.0,2.0,36.07,1.0,1.0,18.19,5421903786.0,0.0,25.0,0.0,86.58,3.0,0.0,58.62,0.0,0.0,54.27,1,2,54,,0.0,949938,1,1755358662.03,1,133.0,740.0,0,0.0,3.0,123.0,-2.0,40.46,-1.0,1.0,10.7,4053976281.0,0.0,34.0,0.0,49.79,3.0,0.0,61.53,0.0,0.0,6.01,1,3,54,,0.0,949938,1,1755358830.97,1,134.0,746.0,0,0.0,4.0,1234.0,2.0,31.62,1.0,1.0,5.16,1452087936.0,6.0,47.0,1.0,64.54,3.0,0.0,54.94,0.0,0.0,10.7,1,4,54,,0.0,Democrat,Strong,,1,1,54,,0.0,65+,Female,,,1,1
55,kvpoclsx,963143.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:32:04.119977,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,55,,0.0,963143,1,1755358324.48,1,222.0,830.0,0,0.0,2.0,2.0,-1.0,23.07,-1.0,1.0,19.83,2134805679.0,0.0,22.0,-1.0,9.07,3.0,0.0,19.24,-1.0,0.0,19.36,1,1,55,,0.0,963143,1,1755358415.84,1,233.0,840.0,0,0.0,3.0,23.0,1.0,26.31,1.0,1.0,8.39,9673850412.0,2.0,37.0,1.0,16.88,3.0,0.0,10.9,-1.0,0.0,7.52,1,2,55,,0.0,963143,1,1755358486.7,1,234.0,856.0,0,0.0,4.0,234.0,2.0,22.63,1.0,1.0,3.6,8754102396.0,0.0,48.0,2.0,6.37,3.0,0.0,13.03,1.0,0.0,21.28,1,3,55,,0.0,963143,1,1755358555.25,1,121.0,884.0,0,0.0,1.0,2341.0,0.0,5.85,0.0,1.0,3.41,5437601298.0,1.0,14.0,0.0,4.38,3.0,0.0,4.63,0.0,0.0,31.53,1,4,55,,0.0,Republican,Moderate,,1,1,55,,0.0,45-54,Female,,,1,1
56,1rfkqop8,424153.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:32:07.634024,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,56,,0.0,424153,1,1755358327.92,1,132.0,795.0,0,0.0,2.0,2.0,-2.0,24.97,-1.0,1.0,10.3,5471209836.0,3.0,21.0,-2.0,42.67,3.0,1.0,29.09,-1.0,1.0,12.83,1,1,56,,0.0,424153,1,1755358448.16,1,211.0,773.0,0,0.0,1.0,21.0,-2.0,39.93,-1.0,1.0,6.03,6013245879.0,5.0,14.0,0.0,32.18,3.0,1.0,50.56,0.0,0.0,15.28,1,2,56,,0.0,424153,1,1755358592.73,1,214.0,807.0,0,0.0,4.0,214.0,-2.0,3.5,-1.0,1.0,2.15,1503289467.0,7.0,44.0,0.0,41.94,3.0,1.0,47.9,0.0,0.0,2.83,1,3,56,,0.0,424153,1,1755358691.29,1,213.0,734.0,0,0.0,3.0,2143.0,-2.0,4.21,-1.0,1.0,2.07,524316978.0,3.0,34.0,0.0,11.39,3.0,1.0,149.09,0.0,0.0,3.49,1,4,56,,0.0,Democrat,Strong,,1,1,56,,0.0,45-54,Female,,,1,1
57,n87myrja,768097.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:32:33.276766,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,57,,0.0,768097,1,1755358353.34,1,114.0,802.0,0,0.0,4.0,4.0,-1.0,5.64,-1.0,1.0,21.08,1524780369.0,9.0,49.0,2.0,44.63,3.0,0.0,28.42,1.0,0.0,46.16,1,1,57,,0.0,768097,1,1755358499.63,1,212.0,866.0,0,0.0,2.0,42.0,-2.0,14.82,-1.0,1.0,8.11,3250461987.0,1.0,22.0,-1.0,2.23,3.0,0.0,10.0,0.0,0.0,4.49,1,2,57,,0.0,768097,1,1755358540.69,1,223.0,854.0,0,0.0,3.0,423.0,-1.0,16.87,-1.0,1.0,2.68,452396817.0,4.0,33.0,-1.0,1.95,3.0,0.0,27.74,0.0,0.0,3.62,1,3,57,,0.0,768097,1,1755358593.92,1,111.0,861.0,0,0.0,1.0,4231.0,-2.0,9.26,-1.0,1.0,3.1,4356187209.0,0.0,14.0,0.0,3.22,3.0,0.0,24.49,-1.0,0.0,3.48,1,4,57,,0.0,Independent,,Democrat Party,1,1,57,,0.0,65+,Male,,,1,1
58,l12c8g9i,291449.0,0,20,30,my_survey_static,Positioning,2025-08-16 15:33:12.687708,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,58,,0.0,291449,1,1755358392.77,1,133.0,733.0,0,0.0,3.0,3.0,-1.0,16.76,-1.0,1.0,11.45,4053976281.0,1.0,30.0,-2.0,70.86,1.0,1.0,70.57,0.0,0.0,36.05,1,1,58,,0.0,291449,1,1755358598.99,1,121.0,757.0,0,0.0,1.0,31.0,-1.0,12.74,-1.0,1.0,5.6,5437601298.0,0.0,15.0,0.0,8.51,1.0,1.0,118.8,0.0,0.0,19.5,1,2,58,,0.0,291449,1,1755358764.68,1,124.0,868.0,1,0.0,4.0,314.0,-1.0,9.36,-1.0,1.0,5.2,2134658790.0,1.0,41.0,-2.0,18.13,0.0,0.0,,,,,1,3,58,,0.0,291449,1,1755359677.38,1,112.0,,0,0.0,2.0,3142.0,,,,,,,,,,,,,,,,,1,4,58,,0.0,,,,1,1,58,,0.0,,,,,1,1
59,y8r170sy,508332.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:33:15.304903,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,59,,0.0,508332,1,1755358395.41,1,134.0,766.0,0,0.0,4.0,4.0,-1.0,54.65,-1.0,1.0,10.0,1452087936.0,5.0,48.0,2.0,27.63,3.0,1.0,43.57,1.0,1.0,22.63,1,1,59,,0.0,508332,1,1755358554.72,1,222.0,829.0,0,0.0,2.0,42.0,-1.0,18.28,-1.0,1.0,3.11,2134805679.0,3.0,24.0,0.0,18.93,3.0,1.0,32.0,-1.0,0.0,5.02,1,2,59,,0.0,508332,1,1755358632.55,1,231.0,845.0,0,0.0,1.0,421.0,-1.0,5.4,-1.0,1.0,3.22,4352107689.0,7.0,16.0,1.0,14.03,3.0,1.0,33.22,0.0,0.0,3.73,1,3,59,,0.0,508332,1,1755358692.66,1,123.0,793.0,0,0.0,3.0,4213.0,-1.0,9.52,-1.0,1.0,5.01,4035697128.0,9.0,38.0,2.0,34.16,3.0,1.0,59.91,0.0,0.0,3.26,1,4,59,,0.0,Independent,,Democrat Party,1,1,59,,0.0,18-24,Female,,,1,1
60,t70d0gd1,578115.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:33:20.393481,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,60,,0.0,578115,1,1755358400.74,1,222.0,792.0,0,0.0,2.0,2.0,1.0,35.52,1.0,1.0,34.35,4758906312.0,0.0,24.0,0.0,20.01,2.0,1.0,19.26,1.0,0.0,19.28,1,1,60,,0.0,578115,1,1755358530.82,1,123.0,875.0,0,0.0,3.0,23.0,1.0,11.06,1.0,1.0,2.32,4035697128.0,0.0,34.0,0.0,4.83,0.0,1.0,8.68,1.0,0.0,5.19,1,2,60,,0.0,578115,1,1755358564.74,1,214.0,876.0,0,0.0,4.0,234.0,-1.0,10.57,-1.0,1.0,3.43,1502839467.0,5.0,43.0,-1.0,5.63,1.0,1.0,6.26,-2.0,0.0,4.27,1,3,60,,0.0,578115,1,1755358596.53,1,211.0,868.0,0,0.0,1.0,2341.0,2.0,9.23,1.0,1.0,2.63,3971864205.0,2.0,17.0,1.0,15.98,0.0,1.0,6.39,1.0,0.0,7.59,1,4,60,,0.0,Independent,,Republican Party,1,1,60,,0.0,45-54,Male,,,1,1
61,60rafxpn,165292.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:35:06.504326,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,61,,0.0,165292,1,1755358506.81,1,113.0,680.0,0,0.0,3.0,3.0,2.0,75.5,1.0,1.0,21.53,2465078931.0,0.0,32.0,-1.0,38.88,3.0,1.0,86.12,-1.0,0.0,21.91,1,1,61,,0.0,165292,1,1755358752.29,1,122.0,796.0,0,0.0,2.0,32.0,2.0,78.45,1.0,1.0,10.7,5421903786.0,0.0,25.0,0.0,6.93,3.0,1.0,10.45,0.0,1.0,61.16,1,2,61,,0.0,165292,1,1755358921.65,1,131.0,866.0,0,0.0,1.0,321.0,2.0,20.72,1.0,1.0,6.48,4153276089.0,0.0,14.0,0.0,4.21,3.0,0.0,4.56,0.0,0.0,3.79,1,3,61,,0.0,165292,1,1755358962.98,1,234.0,879.0,0,0.0,4.0,3214.0,-2.0,10.63,-1.0,1.0,2.32,1235746098.0,0.0,41.0,-2.0,3.84,3.0,1.0,6.56,-2.0,0.0,8.29,1,4,61,,0.0,Republican,Strong,,1,1,61,,0.0,35-44,Female,,,1,1
62,l7qoyvjf,706812.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:36:01.665908,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,62,,0.0,706812,1,1755358561.78,1,124.0,785.0,0,0.0,4.0,4.0,-2.0,22.08,-1.0,1.0,16.57,2134658790.0,2.0,43.0,-1.0,38.7,3.0,0.0,39.7,1.0,1.0,48.24,1,1,62,,0.0,706812,1,1755358728.38,1,212.0,817.0,0,0.0,2.0,42.0,-2.0,8.76,-1.0,1.0,6.61,3250461987.0,5.0,26.0,1.0,48.12,3.0,1.0,21.27,2.0,0.0,7.26,1,2,62,,0.0,706812,1,1755358821.46,1,121.0,823.0,0,0.0,1.0,421.0,-2.0,15.97,-1.0,1.0,6.02,5437601298.0,8.0,19.0,2.0,28.56,3.0,1.0,28.3,2.0,0.0,5.4,1,3,62,,0.0,706812,1,1755358906.3,1,113.0,859.0,0,0.0,3.0,4213.0,-1.0,11.87,-1.0,1.0,6.09,2465807931.0,2.0,36.0,1.0,10.14,3.0,1.0,14.64,2.0,0.0,2.89,1,4,62,,0.0,Independent,,Democrat Party,1,1,62,,0.0,55-64,Female,,,1,1
63,jri1l6g4,707328.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:36:03.127879,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,63,,0.0,707328,1,1755358563.22,1,114.0,586.0,0,0.0,4.0,4.0,-2.0,10.39,-1.0,1.0,16.3,1524780396.0,1.0,45.0,0.0,34.05,3.0,1.0,254.2,0.0,0.0,7.27,1,1,63,,0.0,707328,1,1755358886.34,1,213.0,663.0,0,0.0,3.0,43.0,-2.0,11.98,-1.0,1.0,9.8,524316978.0,3.0,34.0,0.0,16.17,3.0,1.0,201.93,0.0,0.0,6.66,1,2,63,,0.0,707328,1,1755359133.56,1,212.0,816.0,0,0.0,2.0,432.0,-2.0,5.83,-1.0,1.0,2.65,3250461987.0,4.0,24.0,0.0,11.25,3.0,1.0,66.16,0.0,0.0,3.86,1,3,63,,0.0,707328,1,1755359224.53,1,121.0,820.0,0,0.0,1.0,4321.0,-2.0,4.21,-1.0,1.0,2.51,5437601298.0,1.0,14.0,0.0,15.88,3.0,1.0,59.45,0.0,0.0,5.27,1,4,63,,0.0,Democrat,Strong,,1,1,63,,0.0,25-34,Male,,,1,1
64,vdtfb7i4,149348.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-16 15:36:44.208542,1,,,0.0,ax2y5ynm,,,,,0,0.0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,1,1755355978.6300125,64,,0.0,149348,1,1755358604.29,1,223.0,683.0,0,0.0,3.0,3.0,0.0,19.78,0.0,1.0,8.03,4509381627.0,0.0,34.0,0.0,8.43,0.0,1.0,182.9,0.0,0.0,4.19,1,1,64,,0.0,149348,1,1755358828.04,1,132.0,783.0,0,0.0,2.0,32.0,-1.0,8.28,-1.0,1.0,6.9,5471209836.0,0.0,25.0,0.0,5.58,3.0,1.0,98.94,0.0,0.0,9.66,1,2,64,,0.0,149348,1,1755358958.13,1,211.0,850.0,0,0.0,1.0,321.0,1.0,8.83,1.0,1.0,3.64,3971864205.0,6.0,14.0,0.0,4.51,3.0,1.0,35.94,0.0,0.0,5.27,1,3,64,,0.0,149348,1,1755359017.03,1,134.0,823.0,0,0.0,4.0,3214.0,-1.0,8.03,-1.0,1.0,3.04,1452087936.0,1.0,44.0,0.0,3.05,3.0,1.0,63.44,0.0,0.0,4.36,1,4,64,,0.0,Independent,,Center,1,1,64,,0.0,25-34,Male,,,1,1
