participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.completionlink,session.config.name,session._events_loaded,session.start_time,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.initialized_round,my_survey_static.1.player.time_start_round,my_survey_static.1.player.assigned_seed,my_survey_static.1.player.seed,my_survey_static.1.player.round_time_left,my_survey_static.1.player.round_timed_out,my_survey_static.1.player.waited_n_refresh,my_survey_static.1.player.topic_number,my_survey_static.1.player.interacted_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.partition_user,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.initialized_round,my_survey_static.2.player.time_start_round,my_survey_static.2.player.assigned_seed,my_survey_static.2.player.seed,my_survey_static.2.player.round_time_left,my_survey_static.2.player.round_timed_out,my_survey_static.2.player.waited_n_refresh,my_survey_static.2.player.topic_number,my_survey_static.2.player.interacted_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.partition_user,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.initialized_round,my_survey_static.3.player.time_start_round,my_survey_static.3.player.assigned_seed,my_survey_static.3.player.seed,my_survey_static.3.player.round_time_left,my_survey_static.3.player.round_timed_out,my_survey_static.3.player.waited_n_refresh,my_survey_static.3.player.topic_number,my_survey_static.3.player.interacted_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.partition_user,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.initialized_round,my_survey_static.4.player.time_start_round,my_survey_static.4.player.assigned_seed,my_survey_static.4.player.seed,my_survey_static.4.player.round_time_left,my_survey_static.4.player.round_timed_out,my_survey_static.4.player.waited_n_refresh,my_survey_static.4.player.topic_number,my_survey_static.4.player.interacted_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.partition_user,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
11,ewlow0o4,927602.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 17:55:47.179025,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,11,,0.0,927602,1,1754934947.21,1,221.0,281.0,0,0.0,1.0,1.0,1.0,73.34,1.0,1.0,77.04,6173258409.0,0.0,16.0,1.0,32.78,3.0,1.0,137.22,0.0,0.0,51.68,1,1,11,,0.0,927602,1,1754935319.47,1,122.0,292.0,0,0.0,2.0,12.0,-1.0,88.95,-1.0,1.0,12.67,5429170863.0,2.0,22.0,-1.0,32.85,3.0,1.0,176.2,0.0,1.0,14.6,1,2,11,,0.0,927602,1,1754935645.01,1,213.0,167.0,0,0.0,3.0,123.0,-1.0,78.66,-1.0,1.0,117.02,5034897162.0,3.0,34.0,0.0,29.23,3.0,1.0,209.6,-1.0,0.0,5.37,1,3,11,,0.0,927602,1,1754936085.12,1,214.0,565.0,1,0.0,4.0,1234.0,-2.0,6.65,-1.0,1.0,2.77,1589043267.0,7.0,42.0,-1.0,27.21,0.0,1.0,,,,,1,4,11,,0.0,Republican,Moderate,,1,1,11,,0.0,35-44,Male,,,1,1
12,a1tbahrf,825000.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 17:56:57.310615,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,12,,0.0,825000,1,1754935017.37,1,112.0,505.0,0,0.0,2.0,2.0,-2.0,19.88,-1.0,1.0,25.75,4276358019.0,0.0,24.0,0.0,3.89,3.0,0.0,48.48,0.0,0.0,12.43,1,1,12,,0.0,825000,1,1754935129.01,1,121.0,493.0,0,0.0,1.0,21.0,-2.0,17.24,-1.0,1.0,9.91,5620497381.0,2.0,12.0,-1.0,13.09,0.0,1.0,68.65,-1.0,0.0,6.51,1,2,12,,0.0,825000,1,1754935245.0,1,224.0,522.0,0,0.0,4.0,214.0,-2.0,7.37,-1.0,1.0,12.52,257413968.0,0.0,40.0,-2.0,25.23,3.0,0.0,34.84,-2.0,0.0,5.43,1,3,12,,0.0,825000,1,1754935331.33,1,233.0,539.0,0,0.0,3.0,2143.0,-2.0,11.47,-1.0,1.0,7.81,5801346297.0,2.0,30.0,-2.0,7.58,3.0,1.0,36.5,-1.0,0.0,2.95,1,4,12,,0.0,Democrat,Moderate,,1,1,12,,0.0,35-44,Other,agender,,1,1
13,jwcxtoty,351971.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 17:56:58.747734,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,13,,0.0,351971,1,1754935018.81,1,133.0,355.0,0,0.0,3.0,3.0,1.0,40.33,1.0,1.0,72.03,3945062871.0,3.0,35.0,0.0,72.98,0.0,0.0,61.21,-1.0,0.0,59.0,1,1,13,,0.0,351971,1,1754935325.32,1,114.0,275.0,0,0.0,4.0,34.0,1.0,44.65,1.0,1.0,34.53,5127309648.0,7.0,46.0,1.0,99.29,0.0,0.0,148.09,1.0,0.0,11.36,1,2,13,,0.0,351971,1,1754935664.0,1,212.0,513.0,0,0.0,2.0,342.0,1.0,10.78,1.0,1.0,5.13,9874156032.0,5.0,25.0,0.0,18.08,3.0,0.0,54.99,0.0,0.0,18.79,1,3,13,,0.0,351971,1,1754935772.19,1,121.0,495.0,0,0.0,1.0,3421.0,-1.0,18.78,-1.0,1.0,7.93,5620497381.0,0.0,15.0,0.0,21.96,0.0,0.0,59.06,-1.0,0.0,5.26,1,4,13,,0.0,Independent,,Center,1,1,13,,0.0,55-64,Male,,Thanks for the opportunity to participate.,1,1
14,ct6p371a,969320.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 17:57:32.189482,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,14,,0.0,969320,1,1754935052.48,1,214.0,194.0,1,0.0,4.0,4.0,2.0,123.08,1.0,1.0,283.03,4256783190.0,0.0,,,,,,,,,,1,1,14,,0.0,969320,1,1754935655.28,1,112.0,318.0,0,0.0,2.0,42.0,2.0,93.86,1.0,1.0,30.32,4276358019.0,5.0,25.0,0.0,41.61,0.0,0.0,118.71,0.0,0.0,92.72,1,2,14,,0.0,969320,1,1754936034.25,1,131.0,185.0,0,0.0,1.0,421.0,2.0,67.64,1.0,1.0,48.06,1504378269.0,6.0,18.0,2.0,148.27,2.0,0.0,152.21,1.0,0.0,16.0,1,3,14,,0.0,969320,1,1754936467.93,1,213.0,227.0,0,0.0,3.0,4213.0,1.0,58.36,1.0,1.0,22.49,6940871253.0,2.0,34.0,0.0,88.2,2.0,0.0,205.65,0.0,0.0,13.38,1,4,14,,0.0,Republican,Strong,,1,1,14,,0.0,25-34,Male,,"On the first task of the four, instead of the article I chose loading so that I could read further and answer the several questions that followed, it went straight to task 2 of 4. So basically, there was no article to read nor answers to answer for the first task for me. However, tasks 2,3 and 4 were okay and they all loaded past the 10 choices given. I hope this does not impact my submission negatively.",1,1
15,ipg8nrnz,971780.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 17:59:39.259391,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,15,,0.0,971780,1,1754935179.29,1,212.0,466.0,0,0.0,2.0,2.0,-2.0,17.2,-1.0,1.0,12.78,2548316970.0,4.0,23.0,-1.0,14.32,3.0,1.0,91.83,2.0,0.0,7.37,1,1,15,,0.0,971780,1,1754935323.02,1,221.0,510.0,0,0.0,1.0,21.0,-1.0,21.04,-1.0,1.0,12.58,6472580319.0,0.0,16.0,1.0,9.35,2.0,1.0,48.79,-1.0,0.0,17.57,1,2,15,,0.0,971780,1,1754935432.85,1,234.0,361.0,0,0.0,4.0,214.0,-2.0,20.44,-1.0,1.0,11.05,1435978206.0,0.0,41.0,-2.0,7.38,2.0,1.0,201.17,-2.0,0.0,6.75,1,3,15,,0.0,971780,1,1754935679.88,1,113.0,453.0,0,0.0,3.0,2143.0,1.0,52.15,1.0,1.0,8.04,2879504631.0,4.0,35.0,0.0,25.43,0.0,1.0,62.0,1.0,0.0,12.65,1,4,15,,0.0,Independent,,Democrat Party,1,1,15,,0.0,18-24,Female,,,1,1
16,ej6tfbyw,409035.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:00:43.853547,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,16,,0.0,409035,1,1754935243.91,1,213.0,482.0,0,0.0,3.0,3.0,0.0,32.43,0.0,1.0,19.2,2849701653.0,0.0,32.0,-1.0,7.39,0.0,1.0,60.26,1.0,1.0,14.56,1,1,16,,0.0,409035,1,1754935378.27,1,231.0,480.0,0,0.0,1.0,31.0,1.0,67.83,1.0,1.0,5.9,7961024583.0,2.0,16.0,1.0,1.84,3.0,1.0,47.8,0.0,0.0,5.08,1,2,16,,0.0,409035,1,1754935507.07,1,212.0,569.0,0,0.0,2.0,312.0,1.0,5.1,1.0,1.0,2.85,9874516032.0,5.0,21.0,-2.0,2.66,3.0,1.0,22.2,-2.0,0.0,3.07,1,3,16,,0.0,409035,1,1754935543.27,1,134.0,404.0,0,0.0,4.0,3124.0,-1.0,4.42,-1.0,1.0,2.13,4129783506.0,0.0,44.0,0.0,146.09,0.0,1.0,44.09,0.0,1.0,3.93,1,4,16,,0.0,Independent,,Republican Party,1,1,16,,0.0,35-44,Male,,,1,1
17,77br0hhv,409545.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:00:54.369011,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,17,,0.0,409545,1,1754935254.95,1,232.0,315.0,0,0.0,2.0,2.0,2.0,37.92,1.0,1.0,56.31,4917602853.0,3.0,27.0,1.0,32.49,2.0,0.0,160.4,1.0,0.0,14.82,1,1,17,,0.0,409545,1,1754935558.68,1,133.0,463.0,0,0.0,3.0,23.0,1.0,33.55,1.0,1.0,9.52,3594062871.0,8.0,37.0,1.0,32.19,0.0,0.0,63.69,1.0,0.0,8.53,1,2,17,,0.0,409545,1,1754935707.78,1,214.0,499.0,0,0.0,4.0,234.0,-1.0,18.47,-1.0,1.0,5.02,5819043267.0,2.0,41.0,-2.0,3.82,0.0,0.0,75.54,-1.0,0.0,6.95,1,3,17,,0.0,409545,1,1754935819.12,1,111.0,542.0,0,0.0,1.0,2341.0,2.0,28.28,1.0,1.0,3.44,4513806927.0,6.0,16.0,1.0,20.31,0.0,0.0,7.78,-2.0,0.0,21.23,1,4,17,,0.0,Democrat,Moderate,,1,1,17,,0.0,18-24,Female,,none,1,1
18,bg770l92,235083.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:01:04.113615,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,18,,0.0,235083,1,1754935264.65,1,121.0,506.0,0,0.0,1.0,1.0,-2.0,34.73,-1.0,1.0,33.92,5260497381.0,2.0,16.0,1.0,16.44,0.0,1.0,11.85,-2.0,1.0,20.89,1,1,18,,0.0,235083,1,1754935391.25,1,132.0,567.0,0,0.0,2.0,12.0,-2.0,14.28,-1.0,1.0,2.07,5471829630.0,2.0,27.0,1.0,8.19,2.0,1.0,9.15,-2.0,1.0,12.68,1,2,18,,0.0,235083,1,1754935439.8,1,223.0,558.0,0,0.0,3.0,123.0,-2.0,10.9,-1.0,1.0,2.4,325468179.0,4.0,34.0,0.0,5.98,2.0,1.0,25.26,2.0,1.0,9.04,1,3,18,,0.0,235083,1,1754935496.11,1,224.0,578.0,0,0.0,4.0,1234.0,2.0,2.68,1.0,1.0,7.96,1852749063.0,1.0,48.0,2.0,7.07,2.0,1.0,6.03,2.0,0.0,3.35,1,4,18,,0.0,Republican,Strong,,1,1,18,,0.0,35-44,Male,,,1,1
19,alcin87d,481507.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:01:38.447107,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,19,,0.0,481507,1,1754935298.69,1,113.0,382.0,0,0.0,3.0,3.0,0.0,39.84,0.0,1.0,11.15,2879504631.0,7.0,36.0,1.0,75.76,1.0,1.0,93.27,2.0,0.0,9.17,1,1,19,,0.0,481507,1,1754935528.53,1,111.0,384.0,0,0.0,1.0,31.0,1.0,27.97,1.0,1.0,11.76,4153806927.0,2.0,15.0,0.0,31.75,3.0,1.0,147.37,0.0,0.0,30.51,1,2,19,,0.0,481507,1,1754935778.48,1,222.0,566.0,0,0.0,2.0,312.0,-1.0,5.34,-1.0,1.0,1.91,3146078295.0,1.0,21.0,-2.0,5.6,3.0,1.0,23.56,-2.0,0.0,6.69,1,3,19,,0.0,481507,1,1754935821.83,1,124.0,543.0,0,0.0,4.0,3124.0,-2.0,7.6,-1.0,1.0,2.27,2165879340.0,1.0,41.0,-2.0,19.24,1.0,0.0,29.15,-2.0,0.0,4.7,1,4,19,,0.0,Independent,,Center,1,1,19,,0.0,35-44,Female,,,1,1
20,06xlyl4a,554930.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:03:05.721907,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,20,,0.0,554930,1,1754935386.16,1,211.0,348.0,0,0.0,1.0,1.0,0.0,75.34,0.0,1.0,53.11,4621085973.0,2.0,12.0,-1.0,107.78,3.0,1.0,17.1,0.0,1.0,23.73,1,1,20,,0.0,554930,1,1754935665.66,1,214.0,568.0,0,0.0,4.0,14.0,0.0,15.06,0.0,1.0,6.1,5467832190.0,3.0,47.0,1.0,3.87,3.0,1.0,8.06,0.0,1.0,9.94,1,2,20,,0.0,554930,1,1754935710.9,1,132.0,571.0,0,0.0,2.0,142.0,0.0,14.25,0.0,1.0,5.82,5741829630.0,4.0,28.0,2.0,3.08,3.0,1.0,7.01,0.0,1.0,35.3,1,3,20,,0.0,554930,1,1754935777.78,1,133.0,563.0,0,0.0,3.0,1423.0,0.0,21.89,0.0,1.0,4.64,3594076281.0,4.0,30.0,-2.0,3.75,3.0,1.0,9.01,0.0,1.0,21.53,1,4,20,,0.0,Democrat,Strong,,1,1,20,,0.0,65+,Female,,,1,1
21,js86c5l2,293117.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:03:17.131981,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,21,,0.0,293117,1,1754935397.18,1,213.0,485.0,0,0.0,3.0,3.0,2.0,21.72,1.0,1.0,17.71,6940871253.0,1.0,39.0,2.0,6.62,3.0,0.0,71.6,0.0,0.0,15.11,1,1,21,,0.0,293117,1,1754935530.24,1,131.0,545.0,0,0.0,1.0,31.0,2.0,16.6,1.0,1.0,6.82,1504782639.0,8.0,13.0,-1.0,21.18,3.0,0.0,12.21,-1.0,0.0,4.87,1,2,21,,0.0,293117,1,1754935592.2,1,222.0,579.0,0,0.0,2.0,312.0,2.0,6.44,1.0,1.0,1.73,4738162950.0,1.0,27.0,1.0,1.21,3.0,0.0,13.8,2.0,0.0,3.78,1,3,21,,0.0,293117,1,1754935619.42,1,124.0,583.0,0,0.0,4.0,3124.0,2.0,4.98,1.0,1.0,1.8,2165893740.0,7.0,47.0,1.0,3.77,3.0,1.0,9.97,1.0,0.0,2.91,1,4,21,,0.0,Republican,Strong,,1,1,21,,0.0,55-64,Male,,,1,1
22,wa0vc0b6,808157.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:05:21.289018,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,22,,0.0,808157,1,1754935521.57,1,123.0,437.0,0,0.0,3.0,3.0,-1.0,51.72,-1.0,1.0,2.25,4301679285.0,2.0,30.0,-2.0,94.37,0.0,1.0,16.92,-1.0,0.0,398.68,1,1,22,,0.0,808157,1,1754936087.42,1,222.0,566.0,0,0.0,2.0,32.0,1.0,3.04,1.0,1.0,15.65,4738162950.0,8.0,25.0,0.0,9.87,0.0,0.0,7.33,-1.0,0.0,168.47,1,2,22,,0.0,808157,1,1754936293.23,1,121.0,589.0,0,0.0,1.0,321.0,-1.0,3.69,-1.0,1.0,2.92,5620497381.0,7.0,13.0,-1.0,2.01,3.0,0.0,4.89,1.0,0.0,4.47,1,3,22,,0.0,808157,1,1754936312.75,1,224.0,586.0,0,0.0,4.0,3214.0,-1.0,3.17,-1.0,1.0,6.72,257413968.0,8.0,46.0,1.0,2.25,0.0,0.0,3.15,-1.0,0.0,2.86,1,4,22,,0.0,Democrat,Moderate,,1,1,22,,0.0,35-44,Female,,,1,1
23,jurk6wb8,891310.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:10:34.452520,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,23,,0.0,891310,1,1754935834.72,1,223.0,386.0,0,0.0,3.0,3.0,2.0,141.55,1.0,1.0,20.2,3402816579.0,9.0,39.0,2.0,22.01,2.0,1.0,31.85,2.0,1.0,33.99,1,1,23,,0.0,891310,1,1754936092.12,1,221.0,484.0,0,0.0,1.0,31.0,2.0,35.39,1.0,1.0,14.35,6173258409.0,9.0,19.0,2.0,47.58,2.0,1.0,20.39,2.0,1.0,22.51,1,2,23,,0.0,891310,1,1754936233.71,1,134.0,532.0,0,0.0,4.0,314.0,2.0,12.18,1.0,1.0,4.16,4129783506.0,5.0,48.0,2.0,31.12,2.0,1.0,21.56,2.0,1.0,20.55,1,3,23,,0.0,891310,1,1754936324.74,1,212.0,527.0,0,0.0,2.0,3142.0,2.0,20.81,1.0,1.0,8.51,9875416032.0,0.0,29.0,2.0,22.75,2.0,1.0,23.93,2.0,1.0,21.38,1,4,23,,0.0,Republican,Strong,,1,1,23,,0.0,45-54,Male,,,1,1
24,c5354xfh,699060.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:10:55.618560,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,24,,0.0,699060,1,1754935855.7,1,232.0,592.0,0,0.0,2.0,2.0,1.0,2.57,1.0,1.0,1.35,4791602853.0,1.0,27.0,1.0,1.11,2.0,1.0,4.48,0.0,1.0,3.36,1,1,24,,0.0,699060,1,1754935869.08,1,224.0,594.0,0,0.0,4.0,24.0,1.0,1.98,1.0,1.0,1.57,8152749063.0,6.0,49.0,2.0,1.13,1.0,1.0,3.67,0.0,1.0,3.84,1,2,24,,0.0,699060,1,1754935881.66,1,231.0,591.0,0,0.0,1.0,241.0,-1.0,2.16,-1.0,1.0,3.97,4532987160.0,6.0,17.0,1.0,1.08,2.0,1.0,3.38,-1.0,1.0,3.69,1,3,24,,0.0,699060,1,1754935896.76,1,233.0,409.0,0,0.0,3.0,2413.0,0.0,2.04,0.0,1.0,2.02,6541829307.0,6.0,39.0,2.0,0.9,2.0,0.0,187.82,-1.0,1.0,3.59,1,4,24,,0.0,Independent,,Center,1,1,24,,0.0,25-34,Male,,,1,1
25,v75q2sfy,624395.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:11:29.755264,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,25,,0.0,624395,1,1754935889.79,1,234.0,541.0,0,0.0,4.0,4.0,-2.0,9.16,-1.0,1.0,22.03,1435978206.0,3.0,45.0,0.0,19.55,3.0,1.0,9.07,0.0,0.0,5.12,1,1,25,,0.0,624395,1,1754935955.52,1,112.0,572.0,0,0.0,2.0,42.0,-2.0,4.88,-1.0,1.0,3.67,4257638019.0,0.0,24.0,0.0,17.2,3.0,1.0,4.67,0.0,0.0,7.74,1,2,25,,0.0,624395,1,1754935994.22,1,221.0,581.0,0,0.0,1.0,421.0,-2.0,6.16,-1.0,1.0,2.04,6472580319.0,4.0,15.0,0.0,5.88,3.0,1.0,6.6,0.0,0.0,2.55,1,3,25,,0.0,624395,1,1754936017.7,1,123.0,493.0,0,0.0,3.0,4213.0,0.0,5.54,0.0,1.0,5.96,4031679285.0,0.0,34.0,0.0,3.55,3.0,1.0,94.89,0.0,0.0,4.74,1,4,25,,0.0,Independent,,Democrat Party,1,1,25,,0.0,35-44,Male,,,1,1
26,94xv6weh,401560.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:12:41.063382,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,26,,0.0,401560,1,1754935961.11,1,114.0,547.0,0,0.0,4.0,4.0,-1.0,5.1,-1.0,1.0,14.27,5127630948.0,6.0,40.0,-2.0,15.68,3.0,0.0,19.15,1.0,0.0,178.12,1,1,26,,0.0,401560,1,1754936194.24,1,112.0,593.0,0,0.0,2.0,42.0,1.0,2.32,1.0,1.0,1.78,4257638019.0,1.0,22.0,-1.0,1.1,3.0,0.0,3.09,0.0,0.0,14.62,1,2,26,,0.0,401560,1,1754936217.43,1,233.0,355.0,0,0.0,3.0,423.0,-1.0,4.62,-1.0,1.0,1.34,5081346297.0,0.0,35.0,0.0,1.32,3.0,1.0,239.67,1.0,0.0,1292.05,1,3,26,,0.0,401560,1,1754937756.72,1,231.0,586.0,0,0.0,1.0,4231.0,0.0,3.52,0.0,1.0,3.05,4295871603.0,4.0,18.0,2.0,4.24,0.0,0.0,4.14,-1.0,0.0,2.39,1,4,26,,0.0,Democrat,Moderate,,1,1,26,,0.0,35-44,Male,,,1,1
27,k0xwx5ed,257340.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 18:13:04.151560,1,,,0.0,adg9ubf7,,,,,0,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,My_survey_static,1,1754934192.2585087,27,,0.0,257340,1,1754935984.43,1,211.0,512.0,0,0.0,1.0,1111.0,-2.0,23.94,-1.0,1.0,16.98,6134572089.0,2.0,13.0,-1.0,15.95,0.0,0.0,34.69,-2.0,0.0,8.25,1,1,27,,0.0,257340,1,1754936088.37,1,212.0,422.0,0,0.0,2.0,111122.0,-2.0,11.91,-1.0,1.0,11.86,2354816970.0,1.0,23.0,-1.0,31.54,3.0,1.0,125.11,0.0,0.0,6.03,1,2,27,,0.0,257340,1,1754936277.9,1,223.0,479.0,0,0.0,3.0,11112233.0,-2.0,10.94,-1.0,1.0,4.3,4032568179.0,1.0,30.0,-2.0,31.34,0.0,1.0,76.69,-1.0,0.0,3.82,1,3,27,,0.0,257340,1,1754936408.03,1,114.0,415.0,0,0.0,4.0,1111223344.0,-2.0,9.64,-1.0,1.0,2.52,1527063948.0,2.0,42.0,-1.0,22.8,0.0,1.0,152.67,-2.0,0.0,5.61,1,4,27,,0.0,Democrat,Strong,,1,1,27,,0.0,55-64,Female,,,1,1
